Order_id,Order_date,Order_Priority,Order_Quantity,Sales,Ship_Mode,Shipping_Cost,Product_id,Customer_id
1000037812,2026-6-1,High,36,509.90,Regular Air,8.73,100000000000001130,10000000000000002082
1000037813,2022-4-1,Low,2,347.32,Regular Air,1.99,100000000000001131,10000000000000002083
1000037814,2023-8-1,Critical,22,1343.13,Regular Air,1.99,100000000000001132,10000000000000002084
1000037815,2024-10-1,Critical,45,9874.75,Express Air,4.99,100000000000001133,10000000000000002085
1000037816,2022-8-1,Not Specified,27,2706.59,Regular Air,4.62,100000000000001134,10000000000000002086
1000037817,2024-8-1,Not Specified,42,4573.37,Regular Air,5.02,100000000000001135,10000000000000002087
1000037818,2021-6-1,Critical,22,2223.42,Express Air,8.99,100000000000001136,10000000000000002088
1000037819,2022-2-1,Not Specified,6,49.77,Regular Air,19.99,100000000000001137,10000000000000002089
1000037820,2022-1-1,Not Specified,1,36.89,Express Air,3.99,100000000000001138,10000000000000002090
1000037821,2026-1-1,Low,17,74.31,Express Air,7.37,100000000000001139,10000000000000002091
1000037822,2026-1-1,High,2,87.41,Regular Air,5.43,100000000000001140,10000000000000002092
1000037823,2025-1-1,High,11,163.03,Regular Air,5.66,100000000000001141,10000000000000002093
1000037824,2021-11-1,Medium,34,596.68,Regular Air,6.97,100000000000001142,10000000000000002094
1000037825,2026-1-1,Critical,25,75.65,Express Air,0.8,100000000000001143,10000000000000002095
1000037826,2025-8-1,High,19,866.32,Regular Air,1.99,100000000000001144,10000000000000002096
1000037827,2022-2-1,High,6,48.75,Regular Air,1.71,100000000000001145,10000000000000002097
1000037828,2022-2-1,High,5,47.28,Express Air,1.2,100000000000001146,10000000000000002098
1000037829,2025-7-1,Critical,20,2528.51,Regular Air,8.08,100000000000001147,10000000000000002099
1000037830,2023-12-1,Critical,46,387.20,Regular Air,10.05,100000000000001148,10000000000000002100
1000037831,2026-2-1,Low,33,180.05,Regular Air,19.99,100000000000001149,10000000000000002101
1000037832,2025-3-1,Low,47,272.31,Delivery Truck,60,100000000000001150,10000000000000002102
1000037833,2022-1-1,Not Specified,1,38.37,Regular Air,6.19,100000000000001151,10000000000000002103
1000037834,2022-2-1,Not Specified,11,58.08,Regular Air,19.99,100000000000001152,10000000000000002104
1000037835,2023-5-1,Not Specified,16,601.28,Regular Air,5.41,100000000000001153,10000000000000002105
1000037836,2026-1-1,Medium,3,79.51,Regular Air,19.99,100000000000001154,10000000000000002106
1000037837,2023-1-1,Medium,30,107.65,Regular Air,5.81,100000000000001155,10000000000000002107
1000037838,2021-9-1,Not Specified,10,614.49,Delivery Truck,30,100000000000001156,10000000000000002108
1000037839,2021-2-1,Not Specified,16,35.59,Regular Air,6.86,100000000000001157,10000000000000002109
1000037840,2022-7-1,Critical,36,10058.08,Express Air,3.99,100000000000001158,10000000000000002110
1000037841,2022-6-1,Medium,29,1541.71,Regular Air,5,100000000000001159,10000000000000002111
1000037842,2022-8-1,Critical,25,2813.90,Regular Air,1.35,100000000000001160,10000000000000002112
1000037843,2023-8-1,Medium,36,1491.60,Regular Air,49,100000000000001161,10000000000000002113
1000037844,2026-1-1,High,16,71.48,Regular Air,6.05,100000000000001162,10000000000000002114
1000037845,2022-11-1,Medium,45,1830.96,Regular Air,5.3,100000000000001163,10000000000000002115
1000037846,2023-9-1,Critical,22,1136.70,Delivery Truck,60,100000000000001164,10000000000000002116
1000037847,2024-3-1,Critical,33,280.41,Regular Air,5.35,100000000000001165,10000000000000002117
1000037848,2025-2-1,Critical,32,188.53,Regular Air,24.49,100000000000001166,10000000000000002118
1000037849,2025-5-1,Critical,48,556.95,Regular Air,5.37,100000000000001167,10000000000000002119
1000037850,2024-8-1,Medium,8,4316.00,Regular Air,4.08,100000000000001168,10000000000000002120
1000037851,2022-1-1,Critical,9,37.80,Regular Air,3.52,100000000000001169,10000000000000002121
1000037852,2024-1-1,Critical,21,140.20,Express Air,9.37,100000000000001170,10000000000000002122
1000037853,2023-2-1,Low,16,219.52,Regular Air,19.99,100000000000001171,10000000000000002123
1000037854,2022-11-1,Medium,30,1849.39,Regular Air,19.99,100000000000001172,10000000000000002124
1000037855,2022-3-1,Not Specified,45,323.50,Regular Air,1.25,100000000000001173,10000000000000002125
1000037856,2022-8-1,Critical,34,3091.40,Regular Air,56.2,100000000000001174,10000000000000002126
1000037857,2025-4-1,Critical,45,676.33,Delivery Truck,69.64,100000000000001175,10000000000000002127
1000037858,2026-11-1,Critical,17,1693.62,Delivery Truck,36.09,100000000000001176,10000000000000002128
1000037859,2026-5-1,Not Specified,42,371.00,Regular Air,8.29,100000000000001177,10000000000000002129
1000037860,2023-11-1,Medium,15,3584.12,Regular Air,6.32,100000000000001178,10000000000000002130
1000037861,2024-12-1,Medium,7,2310.84,Regular Air,1.39,100000000000001179,10000000000000002131
1000037862,2023-2-1,Critical,24,230.62,Regular Air,0.5,100000000000001180,10000000000000002132
1000037863,2025-4-1,Critical,4,735.84,Delivery Truck,40.19,100000000000001181,10000000000000002133
1000037864,2025-2-1,Critical,29,200.75,Express Air,3.6,100000000000001182,10000000000000002134
1000037865,2021-1-1,Critical,1,10.83,Regular Air,0.7,100000000000001183,10000000000000002135
1000037866,2022-9-1,Medium,22,6235.07,Regular Air,14.39,100000000000001184,10000000000000002136
1000037867,2026-1-1,Medium,30,71.70,Regular Air,2.79,100000000000001185,10000000000000002137
1000037868,2023-12-1,Not Specified,47,398.50,Regular Air,19.99,100000000000001186,10000000000000002138
1000037869,2026-1-1,Not Specified,9,61.10,Regular Air,1.49,100000000000001187,10000000000000002139
1000037870,2025-2-1,Medium,7,189.35,Delivery Truck,14.7,100000000000001188,10000000000000002140
1000037871,2026-11-1,Medium,50,1730.01,Regular Air,3.01,100000000000001189,10000000000000002141
1000037872,2022-10-1,Critical,32,522.13,Regular Air,0.5,100000000000001190,10000000000000002142
1000037873,2025-12-1,Critical,33,919.75,Regular Air,4,100000000000001191,10000000000000002143
1000037874,2026-5-1,Low,32,367.88,Express Air,48.2,100000000000001192,10000000000000002144
1000037875,2025-3-1,Low,25,273.25,Express Air,3,100000000000001193,10000000000000002145
1000037876,2026-1-1,High,3,67.58,Regular Air,24.49,100000000000001194,10000000000000002146
1000037877,2022-8-1,High,14,2902.72,Regular Air,4.2,100000000000001195,10000000000000002147
1000037878,2025-4-1,High,18,700.47,Regular Air,2.79,100000000000001196,10000000000000002148
1000037879,2023-12-1,Critical,12,387.51,Regular Air,4,100000000000001197,10000000000000002149
1000037880,2021-5-1,Low,20,341.97,Regular Air,7.4,100000000000001198,10000000000000002150
1000037881,2025-3-1,Critical,35,262.57,Regular Air,5.21,100000000000001199,10000000000000002151
1000037882,2021-4-1,Critical,35,289.19,Regular Air,9.54,100000000000001200,10000000000000002152
1000037883,2022-6-1,Medium,23,1604.46,Regular Air,5.01,100000000000001201,10000000000000002153
1000037884,2025-1-1,High,9,170.33,Regular Air,8.51,100000000000001202,10000000000000002154
1000037885,2022-11-1,Medium,29,1803.86,Regular Air,4,100000000000001203,10000000000000002155
1000037886,2026-3-1,Low,6,234.16,Regular Air,5.99,100000000000001204,10000000000000002156
1000037887,2021-4-1,Low,23,300.04,Express Air,5.92,100000000000001205,10000000000000002157
1000037888,2023-12-1,Low,28,424.58,Regular Air,1.49,100000000000001206,10000000000000002158
1000037889,2022-2-1,High,17,50.03,Regular Air,19.99,100000000000001207,10000000000000002159
1000037890,2024-1-1,Medium,19,150.48,Regular Air,6.27,100000000000001208,10000000000000002160
1000037891,2025-4-1,Low,45,682.28,Delivery Truck,14,100000000000001209,10000000000000002161
1000037892,2023-9-1,Medium,36,1212.84,Delivery Truck,70.2,100000000000001210,10000000000000002162
1000037893,2026-1-1,Not Specified,5,60.38,Regular Air,1.97,100000000000001211,10000000000000002163
1000037894,2025-2-1,High,39,211.80,Regular Air,0.99,100000000000001212,10000000000000002164
1000037895,2026-1-1,Not Specified,9,64.82,Regular Air,6.5,100000000000001213,10000000000000002165
1000037896,2025-2-1,Critical,24,196.82,Regular Air,0.7,100000000000001214,10000000000000002166
1000037897,2026-3-1,Not Specified,34,233.89,Regular Air,0.85,100000000000001215,10000000000000002167
1000037898,2024-8-1,Medium,49,4438.00,Delivery Truck,54.31,100000000000001216,10000000000000002168
1000037899,2022-7-1,Critical,30,14785.76,Regular Air,37.58,100000000000001217,10000000000000002169
1000037900,2024-8-1,High,46,4600.62,Regular Air,1.99,100000000000001218,10000000000000002170
1000037901,2025-12-1,High,24,961.25,Regular Air,1.49,100000000000001219,10000000000000002171
1000037902,2026-4-1,Medium,11,309.49,Regular Air,2.89,100000000000001220,10000000000000002172
1000037903,2024-3-1,Not Specified,44,279.91,Regular Air,3.77,100000000000001221,10000000000000002173
1000037904,2023-9-1,Not Specified,42,1143.84,Regular Air,7.49,100000000000001222,10000000000000002174
1000037905,2026-1-1,Low,44,91.90,Delivery Truck,42,100000000000001223,10000000000000002175
1000037906,2024-1-1,Low,42,149.66,Regular Air,2.03,100000000000001224,10000000000000002176
1000037907,2026-1-1,Medium,6,79.64,Delivery Truck,35.84,100000000000001225,10000000000000002177
1000037908,2025-6-1,Medium,49,1254.71,Regular Air,4.2,100000000000001226,10000000000000002178
1000037909,2023-12-1,Medium,38,388.48,Regular Air,0.71,100000000000001227,10000000000000002179
1000037910,2025-2-1,Not Specified,16,198.67,Regular Air,2.5,100000000000001228,10000000000000002180
1000037911,2026-1-1,High,4,72.36,Regular Air,4,100000000000001229,10000000000000002181
1000037912,2021-8-1,High,18,900.55,Regular Air,19.99,100000000000001230,10000000000000002182
1000037913,2023-10-1,Critical,40,19846.10,Regular Air,7.69,100000000000001231,10000000000000002183
1000037914,2023-3-1,Not Specified,20,306.78,Regular Air,8.99,100000000000001232,10000000000000002184
1000037915,2024-4-1,Medium,27,329.57,Regular Air,3.5,100000000000001233,10000000000000002185
1000037916,2022-8-1,Medium,22,2819.66,Delivery Truck,28.06,100000000000001234,10000000000000002186
1000037917,2026-4-1,High,9,310.58,Express Air,4,100000000000001235,10000000000000002187
1000037918,2024-10-1,Critical,34,9750.31,Regular Air,2.83,100000000000001236,10000000000000002188
1000037919,2024-1-1,Critical,38,137.59,Express Air,5.35,100000000000001237,10000000000000002189
1000037920,2022-7-1,Not Specified,50,10097.75,Regular Air,1.99,100000000000001238,10000000000000002190
1000037921,2023-12-1,Not Specified,24,396.13,Regular Air,0.99,100000000000001239,10000000000000002191
1000037922,2024-10-1,Not Specified,50,8801.29,Regular Air,1.79,100000000000001240,10000000000000002192
1000037923,2025-2-1,Low,32,190.34,Regular Air,13.99,100000000000001241,10000000000000002193
1000037924,2024-12-1,Low,29,2273.04,Regular Air,9.45,100000000000001242,10000000000000002194
1000037925,2026-4-1,Medium,2,316.62,Regular Air,35,100000000000001243,10000000000000002195
1000037926,2025-2-1,Critical,19,189.38,Regular Air,1.49,100000000000001244,10000000000000002196
1000037927,2023-8-1,Critical,41,1530.58,Regular Air,1.99,100000000000001245,10000000000000002197
1000037928,2023-9-1,Critical,6,1195.49,Regular Air,8.99,100000000000001246,10000000000000002198
1000037929,2026-6-1,Low,42,493.78,Regular Air,6.6,100000000000001247,10000000000000002199
1000037930,2022-4-1,High,31,350.53,Delivery Truck,41.91,100000000000001248,10000000000000002200
1000037931,2022-7-1,High,24,13663.76,Regular Air,7.94,100000000000001249,10000000000000002201
1000037932,2025-8-1,High,30,865.10,Express Air,7.5,100000000000001250,10000000000000002202
1000037933,2026-1-1,High,5,75.49,Regular Air,0.5,100000000000001251,10000000000000002203
1000037934,2023-8-1,Low,22,5471.15,Regular Air,1.49,100000000000001252,10000000000000002204
1000037935,2025-12-1,Not Specified,39,931.66,Delivery Truck,30,100000000000001253,10000000000000002205
1000037936,2023-4-1,Not Specified,5,1291.13,Regular Air,3.97,100000000000001254,10000000000000002206
1000037937,2022-1-1,Not Specified,21,38.00,Regular Air,3.37,100000000000001255,10000000000000002207
1000037938,2026-6-1,Low,19,508.21,Regular Air,6.5,100000000000001256,10000000000000002208
1000037939,2025-10-1,Not Specified,34,7216.77,Regular Air,24.49,100000000000001257,10000000000000002209
1000037940,2021-12-1,Medium,30,489.81,Regular Air,9.86,100000000000001258,10000000000000002210
1000037941,2025-10-1,Critical,42,7384.67,Regular Air,11.54,100000000000001259,10000000000000002211
1000037942,2023-1-1,High,15,94.31,Regular Air,1.99,100000000000001260,10000000000000002212
1000037943,2023-11-1,High,36,3610.89,Express Air,11.25,100000000000001261,10000000000000002213
1000037944,2021-3-1,High,8,119.19,Regular Air,2,100000000000001262,10000000000000002214
1000037945,2023-2-1,Critical,11,220.40,Regular Air,8.74,100000000000001263,10000000000000002215
1000037946,2021-3-1,Medium,20,124.47,Regular Air,49,100000000000001264,10000000000000002216
1000037947,2021-10-1,Medium,11,1032.99,Delivery Truck,60.2,100000000000001265,10000000000000002217
1000037948,2022-2-1,Critical,37,58.64,Regular Air,4.98,100000000000001266,10000000000000002218
1000037949,2026-12-1,Critical,41,515.76,Express Air,7.29,100000000000001267,10000000000000002219
1000037950,2026-1-1,Critical,4,86.84,Regular Air,5.79,100000000000001268,10000000000000002220
1000037951,2025-6-1,High,25,1250.53,Regular Air,8.99,100000000000001269,10000000000000002221
1000037952,2026-1-1,High,14,66.66,Regular Air,4.57,100000000000001270,10000000000000002222
1000037953,2024-1-1,Not Specified,45,143.43,Delivery Truck,51.94,100000000000001271,10000000000000002223
1000037954,2023-8-1,Low,32,1451.62,Delivery Truck,57.38,100000000000001272,10000000000000002224
1000037955,2021-9-1,Low,14,611.83,Regular Air,2.27,100000000000001273,10000000000000002225
1000037956,2025-4-1,High,24,685.25,Regular Air,69,100000000000001274,10000000000000002226
1000037957,2021-12-1,High,20,491.46,Regular Air,4.7,100000000000001275,10000000000000002227
1000037958,2023-7-1,Low,36,1929.36,Delivery Truck,51.92,100000000000001276,10000000000000002228
1000037959,2022-12-1,Critical,14,622.59,Express Air,4.62,100000000000001277,10000000000000002229
1000037960,2024-1-1,Critical,22,144.57,Regular Air,3.63,100000000000001278,10000000000000002230
1000037961,2021-2-1,Low,5,29.26,Regular Air,6.89,100000000000001279,10000000000000002231
1000037962,2021-3-1,Low,11,129.41,Regular Air,10.91,100000000000001280,10000000000000002232
1000037963,2023-12-1,Low,24,411.19,Regular Air,11.59,100000000000001281,10000000000000002233
1000037964,2025-10-1,Low,41,7237.79,Regular Air,5.79,100000000000001282,10000000000000002234
1000037965,2024-1-1,Low,3,137.36,Regular Air,4.91,100000000000001283,10000000000000002235
1000037966,2026-2-1,Medium,25,175.26,Regular Air,2.5,100000000000001284,10000000000000002236
1000037967,2022-4-1,Low,1,347.95,Regular Air,1.99,100000000000001285,10000000000000002237
1000037968,2023-8-1,Medium,25,1328.32,Regular Air,4,100000000000001286,10000000000000002238
1000037969,2024-11-1,Medium,40,462.31,Regular Air,6.22,100000000000001287,10000000000000002239
1000037970,2024-10-1,Medium,20,8231.17,Regular Air,7.37,100000000000001288,10000000000000002240
1000037971,2025-9-1,High,44,4952.49,Regular Air,1.99,100000000000001289,10000000000000002241
1000037972,2021-3-1,Medium,13,119.06,Regular Air,1.25,100000000000001290,10000000000000002242
1000037973,2025-8-1,Medium,44,848.52,Regular Air,6.25,100000000000001291,10000000000000002243
1000037974,2021-10-1,Low,40,1053.88,Regular Air,24.49,100000000000001292,10000000000000002244
1000037975,2024-3-1,Low,31,57680.34,Regular Air,4.86,100000000000001293,10000000000000002245
1000037976,2025-3-1,Low,8,272.52,Regular Air,52.2,100000000000001294,10000000000000002246
1000037977,2026-2-1,Low,30,181.14,Delivery Truck,14.7,100000000000001295,10000000000000002247
1000037978,2022-8-1,High,47,3104.03,Regular Air,2.5,100000000000001296,10000000000000002248
1000037979,2026-1-1,Critical,9,79.91,Regular Air,14.39,100000000000001297,10000000000000002249
1000037980,2026-3-1,High,22,253.94,Regular Air,3.92,100000000000001298,10000000000000002250
1000037981,2023-8-1,High,16,1526.36,Delivery Truck,18.06,100000000000001299,10000000000000002251
1000037982,2022-8-1,High,7,2664.43,Delivery Truck,54.12,100000000000001300,10000000000000002252
1000037983,2021-12-1,Low,44,491.08,Regular Air,7.96,100000000000001301,10000000000000002253
1000037984,2022-2-1,High,23,46.85,Regular Air,5.86,100000000000001302,10000000000000002254
1000037985,2023-8-1,High,8,1355.62,Regular Air,13.22,100000000000001303,10000000000000002255
1000037986,2026-1-1,High,48,90.34,Express Air,10.16,100000000000001304,10000000000000002256
1000037987,2021-2-1,High,5,31.40,Express Air,17.48,100000000000001305,10000000000000002257
1000037988,2026-3-1,Not Specified,44,259.92,Delivery Truck,56.14,100000000000001306,10000000000000002258
1000037989,2022-2-1,Critical,22,58.73,Express Air,4.95,100000000000001307,10000000000000002259
1000037990,2025-1-1,Critical,40,34806.20,Regular Air,2.99,100000000000001308,10000000000000002260
1000037991,2025-7-1,Not Specified,37,2478.83,Regular Air,10.49,100000000000001309,10000000000000002261
1000037992,2022-4-1,Medium,8,351.27,Regular Air,1.49,100000000000001310,10000000000000002262
1000037993,2023-1-1,Medium,5,110.87,Delivery Truck,19.19,100000000000001311,10000000000000002263
1000037994,2026-3-1,Medium,50,246.92,Regular Air,8.78,100000000000001312,10000000000000002264
1000037995,2023-7-1,Medium,21,2107.27,Regular Air,8.8,100000000000001313,10000000000000002265
1000037996,2025-2-1,Low,40,213.98,Regular Air,2.5,100000000000001314,10000000000000002266
1000037997,2023-10-1,Low,34,16309.08,Express Air,5.01,100000000000001315,10000000000000002267
1000037998,2025-10-1,Low,30,7689.80,Delivery Truck,60,100000000000001316,10000000000000002268
1000037999,2023-8-1,High,29,1323.79,Express Air,3.37,100000000000001317,10000000000000002269
1000038000,2024-10-1,High,39,8272.15,Delivery Truck,84.84,100000000000001318,10000000000000002270
1000038001,2023-2-1,Medium,13,229.53,Delivery Truck,42,100000000000001319,10000000000000002271
1000038002,2022-9-1,Medium,47,6120.16,Regular Air,4,100000000000001320,10000000000000002272
1000038003,2023-11-1,Not Specified,27,3853.26,Express Air,24.49,100000000000001321,10000000000000002273
1000038004,2021-2-1,Medium,16,53761.34,Regular Air,1.49,100000000000001322,10000000000000002274
1000038005,2026-1-1,Medium,19,72.18,Delivery Truck,30,100000000000001323,10000000000000002275
1000038006,2021-10-1,Medium,18,984.52,Express Air,5.5,100000000000001324,10000000000000002276
1000038007,2026-1-1,Medium,15,90.24,Regular Air,5.02,100000000000001325,10000000000000002277
1000038008,2023-9-1,Critical,13,1183.11,Regular Air,0.5,100000000000001326,10000000000000002278
1000038009,2021-9-1,Low,21,614.81,Regular Air,8.99,100000000000001327,10000000000000002279
1000038010,2025-4-1,Critical,44,679.70,Delivery Truck,28.06,100000000000001328,10000000000000002280
1000038011,2022-4-1,Not Specified,33,347.94,Regular Air,6.22,100000000000001329,10000000000000002281
1000038012,2023-12-1,Low,42,407.88,Regular Air,2.89,100000000000001330,10000000000000002282
1000038013,2022-2-1,Low,26,45.42,Regular Air,1.49,100000000000001331,10000000000000002283
1000038014,2022-2-1,Medium,9,54.46,Regular Air,1.49,100000000000001332,10000000000000002284
1000038015,2023-1-1,Medium,25,103.25,Regular Air,5.74,100000000000001333,10000000000000002285
1000038016,2023-11-1,Medium,44,3354.47,Regular Air,1.49,100000000000001334,10000000000000002286
1000038017,2024-5-1,Not Specified,42,768.27,Regular Air,0.99,100000000000001335,10000000000000002287
1000038018,2025-1-1,Not Specified,2,163.22,Express Air,5.33,100000000000001336,10000000000000002288
1000038019,2026-7-1,Not Specified,2,759.40,Regular Air,2.5,100000000000001337,10000000000000002289
1000038020,2024-1-1,Medium,7,146.70,Regular Air,5.02,100000000000001338,10000000000000002290
1000038021,2022-8-1,Medium,28,2735.55,Express Air,5.26,100000000000001339,10000000000000002291
1000038022,2021-12-1,Low,11,471.27,Delivery Truck,35.89,100000000000001340,10000000000000002292
1000038023,2023-10-1,Medium,45,17550.60,Delivery Truck,48.26,100000000000001341,10000000000000002293
1000038024,2023-12-1,Not Specified,48,384.91,Regular Air,6.19,100000000000001342,10000000000000002294
1000038025,2024-11-1,Not Specified,12,439.56,Regular Air,8.34,100000000000001343,10000000000000002295
1000038026,2025-12-1,Low,28,937.61,Regular Air,6.3,100000000000001344,10000000000000002296
1000038027,2021-3-1,Not Specified,7,125.86,Regular Air,49,100000000000001345,10000000000000002297
1000038028,2021-2-1,Critical,4,21.62,Express Air,14.45,100000000000001346,10000000000000002298
1000038029,2023-1-1,Not Specified,8,98.17,Delivery Truck,56.14,100000000000001347,10000000000000002299
1000038030,2023-8-1,Low,10,1376.82,Regular Air,4.5,100000000000001348,10000000000000002300
1000038031,2024-11-1,Low,43,448.12,Regular Air,1.99,100000000000001349,10000000000000002301
1000038032,2023-2-1,Low,1,228.70,Regular Air,4.72,100000000000001350,10000000000000002302
1000038033,2026-11-1,Not Specified,8,1687.58,Regular Air,7.58,100000000000001351,10000000000000002303
1000038034,2023-1-1,Not Specified,29,102.11,Regular Air,9.54,100000000000001352,10000000000000002304
1000038035,2025-4-1,Not Specified,39,680.56,Regular Air,5.66,100000000000001353,10000000000000002305
1000038036,2025-2-1,Not Specified,20,201.15,Regular Air,6.22,100000000000001354,10000000000000002306
1000038037,2022-2-1,Medium,29,59.17,Regular Air,8.74,100000000000001355,10000000000000002307
1000038038,2026-3-1,Medium,40,237.36,Regular Air,6.22,100000000000001356,10000000000000002308
1000038039,2023-10-1,Not Specified,47,20522.82,Regular Air,7.78,100000000000001357,10000000000000002309
1000038040,2026-3-1,Critical,16,237.98,Regular Air,1.61,100000000000001358,10000000000000002310
1000038041,2021-12-1,Low,29,492.44,Delivery Truck,70.2,100000000000001359,10000000000000002311
1000038042,2024-8-1,Critical,8,4095.35,Regular Air,24.49,100000000000001360,10000000000000002312
1000038043,2022-3-1,Not Specified,16,325.63,Regular Air,8.99,100000000000001361,10000000000000002313
1000038044,2024-3-1,Not Specified,49,77840.39,Regular Air,8.59,100000000000001362,10000000000000002314
1000038045,2026-1-1,Not Specified,38,90.76,Regular Air,6.02,100000000000001363,10000000000000002315
1000038046,2026-1-1,Critical,31,72.87,Regular Air,9.68,100000000000001364,10000000000000002316
1000038047,2023-7-1,Not Specified,25,2009.10,Regular Air,5.09,100000000000001365,10000000000000002317
1000038048,2022-1-1,Low,5,41.19,Regular Air,1.99,100000000000001366,10000000000000002318
1000038049,2023-7-1,Medium,40,2135.20,Regular Air,4,100000000000001367,10000000000000002319
1000038050,2025-9-1,High,27,5183.42,Regular Air,19.99,100000000000001368,10000000000000002320
1000038051,2026-3-1,Critical,23,232.43,Regular Air,5.14,100000000000001369,10000000000000002321
1000038052,2021-2-1,Low,1,21.71,Regular Air,1.92,100000000000001370,10000000000000002322
1000038053,2026-1-1,Critical,4,60.70,Express Air,7.58,100000000000001371,10000000000000002323
1000038054,2022-10-1,Not Specified,35,534.24,Express Air,2.9,100000000000001372,10000000000000002324
1000038055,2022-3-1,Not Specified,39,319.88,Express Air,19.99,100000000000001373,10000000000000002325
1000038056,2026-2-1,Low,44,178.62,Regular Air,5.34,100000000000001374,10000000000000002326
1000038057,2022-4-1,Low,35,347.72,Regular Air,1.92,100000000000001375,10000000000000002327
1000038058,2024-1-1,Low,36,137.08,Regular Air,1.99,100000000000001376,10000000000000002328
1000038059,2024-12-1,Low,28,2273.73,Regular Air,5.02,100000000000001377,10000000000000002329
1000038060,2024-8-1,Critical,19,3944.47,Express Air,6.22,100000000000001378,10000000000000002330
1000038061,2023-8-1,Critical,35,1325.31,Regular Air,3.3,100000000000001379,10000000000000002331
1000038062,2024-8-1,Not Specified,23,4344.55,Regular Air,1.99,100000000000001380,10000000000000002332
1000038063,2025-4-1,Not Specified,19,637.95,Regular Air,3.77,100000000000001381,10000000000000002333
1000038064,2021-2-1,Not Specified,7,29.24,Regular Air,8.51,100000000000001382,10000000000000002334
1000038065,2023-1-1,Not Specified,26,96.74,Express Air,4.78,100000000000001383,10000000000000002335
1000038066,2022-8-1,Not Specified,9,3080.70,Express Air,8.99,100000000000001384,10000000000000002336
1000038067,2022-3-1,Not Specified,36,326.23,Regular Air,6.16,100000000000001385,10000000000000002337
1000038068,2024-1-1,Not Specified,13,135.00,Delivery Truck,48.8,100000000000001386,10000000000000002338
1000038069,2024-1-1,Not Specified,47,147.90,Regular Air,5.77,100000000000001387,10000000000000002339
1000038070,2025-8-1,Medium,48,857.55,Delivery Truck,43.32,100000000000001388,10000000000000002340
1000038071,2023-8-1,High,34,5819.24,Regular Air,5.92,100000000000001389,10000000000000002341
1000038072,2024-1-1,Low,1,139.86,Regular Air,35,100000000000001390,10000000000000002342
1000038073,2025-3-1,High,32,263.25,Delivery Truck,30,100000000000001391,10000000000000002343
1000038074,2023-8-1,High,19,5423.25,Regular Air,19.99,100000000000001392,10000000000000002344
1000038075,2022-11-1,High,44,1841.31,Regular Air,6.92,100000000000001393,10000000000000002345
1000038076,2026-11-1,High,15,1722.93,Regular Air,4.97,100000000000001394,10000000000000002346
1000038077,2024-2-1,High,28,156.07,Regular Air,0.7,100000000000001395,10000000000000002347
1000038078,2023-7-1,Critical,16,2146.76,Regular Air,2.83,100000000000001396,10000000000000002348
1000038079,2023-1-1,Critical,15,102.83,Express Air,35,100000000000001397,10000000000000002349
1000038080,2024-11-1,Critical,31,454.00,Regular Air,17.48,100000000000001398,10000000000000002350
1000038081,2025-8-1,Medium,24,868.21,Regular Air,7.28,100000000000001399,10000000000000002351
1000038082,2023-12-1,Not Specified,39,396.03,Regular Air,4.5,100000000000001400,10000000000000002352
1000038083,2021-2-1,Not Specified,3,25.73,Regular Air,1.99,100000000000001401,10000000000000002353
1000038084,2021-11-1,High,15,595.95,Delivery Truck,58.72,100000000000001402,10000000000000002354
1000038085,2026-1-1,High,4,66.05,Delivery Truck,52.2,100000000000001403,10000000000000002355
1000038086,2021-1-1,Medium,4,17.37,Express Air,6.97,100000000000001404,10000000000000002356
1000038087,2025-2-1,Not Specified,36,204.43,Regular Air,7.51,100000000000001405,10000000000000002357
1000038088,2024-10-1,Critical,27,7952.89,Regular Air,1.25,100000000000001406,10000000000000002358
1000038089,2021-3-1,Medium,15,119.25,Express Air,8.99,100000000000001407,10000000000000002359
1000038090,2023-12-1,Critical,42,403.16,Regular Air,5.99,100000000000001408,10000000000000002360
1000038091,2023-1-1,Critical,18,104.22,Express Air,4,100000000000001409,10000000000000002361
1000038092,2024-11-1,Critical,46,464.08,Regular Air,8.22,100000000000001410,10000000000000002362
1000038093,2025-12-1,Low,44,971.18,Express Air,1.49,100000000000001411,10000000000000002363
1000038094,2021-10-1,Critical,32,1040.68,Regular Air,7.5,100000000000001412,10000000000000002364
1000038095,2023-8-1,Critical,47,1335.62,Regular Air,5.3,100000000000001413,10000000000000002365
1000038096,2024-5-1,Critical,37,788.99,Regular Air,69,100000000000001414,10000000000000002366
1000038097,2025-4-1,Critical,29,689.88,Express Air,8.08,100000000000001415,10000000000000002367
1000038098,2023-9-1,Not Specified,36,1188.54,Regular Air,2.01,100000000000001416,10000000000000002368
1000038099,2023-9-1,High,11,1151.34,Regular Air,3.99,100000000000001417,10000000000000002369
1000038100,2023-9-1,Critical,21,1190.75,Delivery Truck,14.36,100000000000001418,10000000000000002370
1000038101,2024-2-1,High,11,35446.59,Express Air,4.93,100000000000001419,10000000000000002371
1000038102,2023-12-1,Critical,31,428.12,Delivery Truck,46.74,100000000000001420,10000000000000002372
1000038103,2021-10-1,Critical,48,1038.39,Regular Air,2.36,100000000000001421,10000000000000002373
1000038104,2021-10-1,Critical,24,1062.69,Regular Air,5.59,100000000000001422,10000000000000002374
1000038105,2024-2-1,Medium,20,158.01,Express Air,4,100000000000001423,10000000000000002375
1000038106,2025-11-1,Critical,33,3270.29,Regular Air,3.62,100000000000001424,10000000000000002376
