PRODUCT_ID,PRODUCT_NAME,PRODUCT_LINE_ID,PRODUCT_CATEGORY_ID,PRODUCT_SUBCATEGORY_ID,PRODUCT_CONTAINER,PROFIT_MARGIN,UNIT_PRICE,LANGU
100000000000001805,Acme® Box Cutter Scissors,111200,111777,111114,Small Pack,0.25,55.99,E
100000000000001806,Boston School Pro Electric Pencil Sharpener- 1670,111200,111777,111112,Small Pack,0.25,100.8,E
100000000000001807,Multicolor Computer Printout Paper,111200,111777,111111,Small Box,0.37,6.08,E
100000000000001808,DAX Wood Document Frame.,111100,111444,111109,Wrap Bag,0.25,175.99,E
100000000000001809,Newell 340,111200,111777,111112,Wrap Bag,0.25,85.99,E
100000000000001810,Space Solutions Commercial Steel Shelving,111200,111555,111115,Large Box,0.25,2.6,E
100000000000001811,Adams Phone Message Book- 200 Message Capacity- 8 1/16” x 11”,111200,111777,111111,Wrap Bag,0.39,2.78,E
100000000000001812,DS/HD IBM Formatted Diskettes- 10/Pack - Staples,111300,111666,111105,Small Pack,0.25,70.98,E
100000000000001813,Eaton Premium Continuous-Feed Paper- 25% Cotton- Letter Size- White- 1000 Shts/Box,111200,111777,111111,Small Box,0.37,37.94,E
100000000000001814,Fellowes Personal Hanging Folder Files- Navy,111200,111555,111115,Small Box,0.25,256.99,E
100000000000001815,Maxell Pro 80 Minute CD-R- 10/Pack,111300,111666,111105,Small Pack,0.25,21.78,E
100000000000001816,StarTAC Analog,111300,111222,111117,Small Box,0.25,162.93,E
100000000000001817,Air Core Cables 232,111300,111222,111117,Small Box,0.25,38.94,E
100000000000001818,Colored Push Pins,111200,111777,111113,Wrap Bag,0.25,5.43,E
100000000000001819,KI Conference Tables,111100,111555,111116,Jumbo Box,0.25,19.04,E
100000000000001820,Newell 321,111200,111777,111112,Wrap Bag,0.25,115.99,E
100000000000001821,Newell 351,111200,111777,111112,Wrap Bag,0.25,6.35,E
100000000000001822,OIC Colored Binder Clips- Assorted Sizes,111200,111777,111113,Wrap Bag,0.36,50.98,E
100000000000001823,Avanti 1.7 Cu. Ft. Refrigerator,111200,111111,111101,Jumbo Drum,0.25,1500.97,E
100000000000001824,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",111100,111444,111109,Small Pack,0.25,89.99,E
100000000000001825,Gyration Ultra Cordless Optical Suite,111300,111666,111105,Small Box,0.25,63.98,E
100000000000001826,DPC 650 Piper,111300,111222,111117,Small Box,0.25,10.68,E
100000000000001827,Staples #10 Colored Envelopes,111200,111777,111107,Small Box,0.38,9.27,E
100000000000001828,"Imation 3.5"" Unformatted DS/HD Diskettes- 10/Box",111300,111666,111105,Small Pack,0.25,5.38,E
100000000000001829,Accessory35,111300,111222,111117,Small Box,0.25,146.34,E
100000000000001830,Avery Heavy-Duty EZD ™ Binder With Locking Rings,111200,111777,111102,Small Box,0.37,95.43,E
100000000000001831,IBM Active Response Keyboard- Black,111300,111666,111105,Small Box,0.25,111.96,E
100000000000001832,Okidata ML184 Turbo Dot Matrix Printers,111300,111333,111110,Jumbo Drum,0.25,262.11,E
100000000000001833,Riverside 100 Stanwyck Manor Table Series,111100,111555,111116,Jumbo Box,0.25,7.64,E
100000000000001834,Companion Letter/Legal File- Black,111200,111555,111115,Small Box,0.25,10.64,E
100000000000001835,"Acco Four Pocket Poly Ring Binder with Label Holder- Smoke- 1""",111200,111777,111102,Small Box,0.25,30.53,E
100000000000001836,Epson C82 Color Inkjet Printer,111300,111333,111110,Jumbo Drum,0.36,27.18,E
100000000000001837,Xerox 212,111200,111777,111111,Small Box,0.37,256.99,E
100000000000001838,Binding Machine Supplies,111200,111777,111102,Small Box,0.37,4.57,E
100000000000001839,BPI Conference Tables,111100,111555,111116,Jumbo Box,0.25,32.48,E
100000000000001840,O'Sullivan 5-Shelf Heavy-Duty Bookcases,111100,111777,111103,Jumbo Box,0.25,15.7,E
100000000000001841,DAX Cubicle Frames- 8-1/2 x 11,111100,111444,111109,Small Pack,0.25,90.97,E
100000000000001842,Avery® Durable Slant Ring Binders With Label Holder,111200,111777,111102,Small Box,0.37,6.84,E
100000000000001843,Binney & Smith inkTank™ Erasable Desk Highlighter- Chisel Tip- Yellow- 12/Box,111200,111777,111112,Wrap Bag,0.25,442.14,E
100000000000001844,Ibico Laser Imprintable Binding System Covers,111200,111777,111102,Small Box,0.39,4.73,E
100000000000001845,"1/4 Fold Party Design Invitations & White Envelopes- 24 8-1/2"" X 11"" Cards- 25 Env./Pack",111200,111777,111111,Small Box,0.38,115.99,E
100000000000001846,Deflect-o Glass Clear Studded Chair Mats,111100,111444,111109,Medium Box,0.25,41.32,E
100000000000001847,Brites Rubber Bands- 1 1/2 oz. Box,111200,111777,111113,Wrap Bag,0.25,78.65,E
100000000000001848,Verbatim DVD-R- 3.95GB- SR- Mitsubishi Branded- Jewel,111300,111666,111105,Small Pack,0.25,68.81,E
100000000000001849,Avery Round Ring Poly Binders,111200,111777,111102,Small Box,0.36,14.97,E
100000000000001850,"Wirebound Service Call Books- 5 1/2"" x 4""",111200,111777,111111,Wrap Bag,0.37,9.49,E
100000000000001851,Targus USB Numeric Keypad,111300,111666,111105,Small Box,0.25,100.8,E
100000000000001852,Micro Innovations Media Access Pro Keyboard,111300,111666,111105,Small Box,0.25,71.37,E
100000000000001853,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",111100,111444,111109,Small Box,0.25,105.49,E
100000000000001854,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",111200,111777,111102,Small Box,0.38,207.48,E
100000000000001855,Blue String-Tie & Button Interoffice Envelopes- 10 x 13,111200,111777,111107,Small Box,0.25,5.85,E
100000000000001856,Staples 4 Outlet Surge Protector,111200,111111,111101,Small Box,0.25,2.61,E
100000000000001857,"Tensor ""Hersey Kiss"" Styled Floor Lamp",111100,111444,111109,Large Box,0.25,19.23,E
100000000000001858,Prang Colored Pencils,111200,111777,111112,Wrap Bag,0.25,30.56,E
100000000000001859,Keypads & Dials 6120,111300,111222,111117,Small Box,0.25,65.99,E
100000000000001860,Belkin 5 Outlet SurgeMaster™ Power Centers,111200,111111,111101,Small Box,0.25,3.78,E
100000000000001861,Polycom VoiceStation 100,111300,111333,111110,Medium Box,0.39,12.22,E
100000000000001862,Bretford CR8500 Series Meeting Room 100,111100,111555,111116,Jumbo Box,0.25,110.99,E
100000000000001863,Boston 1799 Powerhouse™ Electric Pencil Sharpener,111200,111777,111112,Small Pack,0.25,15.94,E
100000000000001864,Belkin F5C206VTEL 6 Outlet Surge,111200,111111,111101,Small Box,0.25,2.18,E
100000000000001865,Eldon Expressions Mahogany Wood Desk Collection,111100,111444,111109,Small Box,0.25,15.14,E
100000000000001866,Sony MFD2HD Formatted Diskettes- 10/Pack,111300,111666,111105,Small Pack,0.25,15.51,E
100000000000001867,Hoover Upright Vacuum With Dirt Cup,111200,111111,111101,Small Box,0.25,7.77,E
100000000000001868,Quartet Omega® Colored Chalk- 12/Pack,111200,111777,111112,Wrap Bag,0.38,130.98,E
100000000000001869,GBC DocuBind P50 Personal Binding Machine,111200,111777,111102,Small Box,0.38,18.84,E
100000000000001870,Boston 16801 Nautilus™ Battery Pencil Sharpener,111200,111777,111112,Small Pack,0.25,5.89,E
100000000000001871,Iceberg Mobile Mega Data/Printer Cart ®,111200,111555,111115,Small Box,0.25,8.32,E
100000000000001872,Chromcraft Rectangular Conference Tables,111100,111555,111116,Jumbo Box,0.25,3.28,E
100000000000001873,Security-Tint Envelopes,111200,111777,111107,Small Box,0.36,10.91,E
100000000000001874,Avery Binding System Hidden Tab™ Executive Style Index Sets,111200,111777,111102,Small Box,0.35,41.94,E
100000000000001875,Fellowes EZ Multi-Media Keyboard,111300,111666,111105,Small Box,0.25,79.52,E
100000000000001876,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders- 800 sheets",111200,111777,111102,Small Box,0.36,4.84,E
100000000000001877,Holmes Replacement Filter for HEPA Air Cleaner- Medium Room,111200,111111,111101,Medium Box,0.25,60.65,E
100000000000001878,Xerox 1922,111200,111777,111111,Small Box,0.36,4.77,E
100000000000001879,Avery 504,111200,111777,111108,Small Box,0.36,18.99,E
100000000000001880,Talkabout T8097,111300,111222,111117,Small Box,0.25,107.53,E
100000000000001881,Ibico Hi-Tech Manual Binding System,111200,111777,111102,Small Box,0.25,1.95,E
100000000000001882,Tyvek® Side-Opening Peel & Seel® Expanding Envelopes,111200,111777,111107,Small Box,0.25,15.28,E
100000000000001883,"3.5"" IBM Formatted Diskettes- DS/HD",111300,111666,111105,Small Pack,0.25,58.1,E
100000000000001884,Xerox 1934,111200,111777,111111,Small Box,0.36,27.48,E
100000000000001885,"""While you Were Out"" Message Book- One Form per Page",111200,111777,111111,Wrap Bag,0.35,5.98,E
100000000000001886,Atlantic Metals Mobile 2-Shelf Bookcases- Custom Colors,111100,111777,111103,Jumbo Box,0.25,216.6,E
100000000000001887,GBC Instant Index™ System for Binding Systems,111200,111777,111102,Small Box,0.35,27.42,E
100000000000001888,Letter or Legal Size Expandable Poly String Tie Envelopes,111200,111777,111107,Small Box,0.36,31.98,E
100000000000001889,Sanyo Counter Height Refrigerator with Crisper- 3.6 Cubic Foot- Stainless Steel/Black,111200,111111,111101,Jumbo Drum,0.25,370.98,E
100000000000001890,Park Ridge™ Embossed Executive Business Envelopes,111200,111777,111107,Small Box,0.38,35.44,E
100000000000001891,Logitech Cordless Access Keyboard,111300,111666,111105,Small Box,0.25,4.38,E
100000000000001892,14-7/8 x 11 Blue Bar Computer Printout Paper,111200,111777,111111,Small Box,0.37,3.75,E
100000000000001893,Keypads & Dials 6000,111300,111222,111117,Small Box,0.25,71.37,E
100000000000001894,Keypads & Dials 5180,111300,111222,111117,Small Box,0.25,39.89,E
100000000000001895,O'Sullivan Living Dimensions 3-Shelf Bookcases,111100,111777,111103,Jumbo Box,0.25,120.97,E
100000000000001896,Newell 333,111200,111777,111112,Wrap Bag,0.25,5.88,E
100000000000001897,Xerox 23,111200,111777,111111,Small Box,0.37,159.31,E
100000000000001898,Anderson Hickey Conga Table Tops & Accessories,111100,111555,111116,Jumbo Box,0.25,8.85,E
100000000000001899,Wirebound Message Books- 5-1/2 x 4 Forms- 2 or 4 Forms per Page,111200,111777,111111,Wrap Bag,0.36,14.58,E
100000000000001900,Hon Pagoda™ Stacking Chairs,111100,111555,111104,Large Box,0.25,43.57,E
100000000000001901,Newell 338,111200,111777,111112,Wrap Bag,0.25,80.48,E
100000000000001902,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,111200,111777,111112,Wrap Bag,0.25,28.53,E
100000000000001903,Hot File® 7-Pocket- Floor Stand,111200,111555,111115,Small Box,0.25,24.95,E
100000000000001904,Eldon Expressions Punched Metal & Wood Desk Accessories- Black & Cherry,111100,111444,111109,Small Box,0.25,131.12,E
100000000000001905,Blackstonian Pencils,111200,111777,111112,Wrap Bag,0.25,3.58,E
100000000000001906,Chromcraft Bull-Nose Wood Round Conference Table Top- Wood Base,111100,111555,111116,Jumbo Box,0.25,8.74,E
100000000000001907,Harmony HEPA Quiet Air Purifiers,111200,111111,111101,Medium Box,0.25,42.8,E
100000000000001908,GBC Standard Plastic Binding Systems' Combs,111200,111777,111102,Small Box,0.25,13.73,E
100000000000001909,Panasonic KX-P1131 Dot Matrix Printer,111300,111333,111110,Jumbo Drum,0.25,20.98,E
100000000000001910,"REDIFORM Incoming/Outgoing Call Register- 11"" X 8 1/2""- 100 Messages",111200,111777,111111,Wrap Bag,0.35,59.78,E
100000000000001911,EcoTones® Memo Sheets,111200,111777,111111,Wrap Bag,0.37,15.04,E
100000000000001912,Xerox 1984,111200,111777,111111,Small Box,0.36,8.5,E
100000000000001913,Handset 3395,111300,111222,111117,Small Box,0.25,4.28,E
100000000000001914,Canon MP25DIII Desktop Whisper-Quiet Printing Calculator,111300,111333,111110,Medium Box,0.37,4.55,E
100000000000001915,Fluorescent Highlighters by Dixon,111200,111777,111112,Wrap Bag,0.25,37.74,E
100000000000001916,"Tenex Traditional Chairmats for Medium Pile Carpet- Standard Lip- 36"" x 48""",111100,111444,111109,Medium Box,0.25,7.59,E
100000000000001917,Accessory23,111300,111222,111117,Small Pack,0.36,10.14,E
100000000000001918,Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters- on Rolls- White- 250/Roll,111200,111777,111108,Small Box,0.39,24.92,E
100000000000001919,SAFCO Boltless Steel Shelving,111200,111555,111115,Large Box,0.15,80.97,E
100000000000001920,"Imation 3.5""- RTS 247544 3M 3.5 DSDD- 10/Pack",111300,111666,111105,Small Pack,0.25,29.1,E
100000000000001921,GBC Wire Binding Strips,111200,111777,111102,Small Box,0.37,7.78,E
100000000000001922,Xerox 1952,111200,111777,111111,Small Box,0.38,7.89,E
100000000000001923,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,111100,111444,111109,Large Box,0.25,81.32,E
100000000000001924,Xerox 1933,111200,111777,111111,Small Box,0.38,10.4,E
100000000000001925,Accessory15,111300,111222,111117,Small Pack,0.25,48.91,E
100000000000001926,Tennsco Regal Shelving Units,111200,111555,111115,Large Box,0.25,26.38,E
100000000000001927,Fuji Slim Jewel Case CD-R,111300,111666,111105,Small Pack,0.25,4.18,E
100000000000001928,Self-Adhesive Removable Labels,111200,111777,111108,Small Box,0.37,5.02,E
100000000000001929,KH 688,111300,111222,111117,Small Box,0.25,89.83,E
100000000000001930,Plastic Binding Combs,111200,111777,111102,Small Box,0.38,243.98,E
100000000000001931,TIMEPORT P8767,111300,111222,111117,Small Box,0.25,280.98,E
100000000000001932,DIXON Ticonderoga® Erasable Checking Pencils,111200,111777,111112,Wrap Bag,0.25,8.34,E
100000000000001933,Super Decoflex Portable Personal File,111200,111555,111115,Small Box,0.25,5.85,E
100000000000001934,Bravo II™ Megaboss® 12-Amp Hard Body Upright- Replacement Belts- 2 Belts per Pack,111200,111111,111101,Large Box,0.25,182.55,E
100000000000001935,O'Sullivan Living Dimensions 2-Shelf Bookcases,111100,111777,111103,Jumbo Box,0.25,194.3,E
100000000000001936,Acme® Forged Steel Scissors with Black Enamel Handles,111200,111777,111114,Small Pack,0.25,3.68,E
100000000000001937,T60,111300,111222,111117,Small Box,0.25,15.94,E
100000000000001938,OIC Bulk Pack Metal Binder Clips,111200,111777,111113,Wrap Bag,0.39,218.08,E
100000000000001939,Xerox 1908,111200,111777,111111,Small Box,0.36,34.58,E
100000000000001940,Xerox 1948,111200,111777,111111,Small Box,0.25,1.86,E
100000000000001941,Epson C62 Color Inkjet Printer,111300,111333,111110,Jumbo Box,0.35,43.31,E
100000000000001942,"Mead 1st Gear 2"" Zipper Binder- Asst. Colors",111200,111777,111102,Small Box,0.35,6.64,E
100000000000001943,Circuit Board 2160,111300,111222,111117,Small Box,0.25,6.64,E
100000000000001944,"Ampad® Evidence® Wirebond Steno Books- 6"" x 9""",111200,111777,111111,Wrap Bag,0.38,7.64,E
100000000000001945,Global Airflow Leather Mesh Back Chair- Black,111100,111555,111104,Jumbo Drum,0.25,7.45,E
100000000000001946,Electrix Fluorescent Magnifier Lamps & Weighted Base,111100,111444,111109,Large Box,0.25,51.94,E
100000000000001947,Staples 1 Part Blank Computer Paper,111200,111777,111111,Small Box,0.36,32.98,E
100000000000001948,Advantus Panel Wall Certificate Holder - 8.5x11,111100,111444,111109,Small Pack,0.25,11.97,E
100000000000001949,Newell 339,111200,111777,111112,Wrap Bag,0.25,92.23,E
100000000000001950,Acme Galleria® Hot Forged Steel Scissors with Colored Handles,111200,111777,111114,Small Pack,0.25,9.78,E
100000000000001951,"Dana Fluorescent Magnifying Lamp- White- 36""",111100,111444,111109,Large Box,0.25,29.18,E
100000000000001952,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,111200,111111,111101,Small Box,0.25,55.98,E
100000000000001953,Xerox 216,111200,111777,111111,Small Box,0.37,145.98,E
100000000000001954,DMI Arturo Collection Mission-style Design Wood Chair,111100,111555,111104,Jumbo Drum,0.25,7.98,E
100000000000001955,Acco D-Ring Binder w/DublLock®,111200,111777,111102,Small Box,0.36,20.98,E
100000000000001956,Fellowes High-Stak® Drawer Files,111200,111555,111115,Small Box,0.25,100.97,E
100000000000001957,Document Clip Frames,111100,111444,111109,Wrap Bag,0.25,7.28,E
100000000000001958,Xerox 221,111200,111777,111111,Small Box,0.37,297.48,E
100000000000001959,Staples Gold Paper Clips,111200,111777,111113,Wrap Bag,0.39,26.31,E
100000000000001960,Eldon Shelf Savers™ Cubes and Bins,111200,111555,111115,Small Box,0.25,15.31,E
100000000000001961,Okidata ML591 Wide Format Dot Matrix Printer,111300,111333,111110,Jumbo Drum,0.25,111.03,E
100000000000001962,Xerox 1917,111200,111777,111111,Small Box,0.38,70.71,E
100000000000001963,Xerox 1959,111200,111777,111111,Small Box,0.37,27.18,E
100000000000001964,Phone 918,111300,111222,111117,Small Box,0.25,145.45,E
100000000000001965,Avery Self-Adhesive Photo Pockets for Polaroid Photos,111200,111777,111102,Small Box,0.37,60.98,E
100000000000001966,Fellowes Bases and Tops For Staxonsteel®/High-Stak® Systems,111200,111555,111115,Small Box,0.25,20.48,E
100000000000001967,Global Deluxe Office Fabric Chairs,111100,111555,111104,Jumbo Drum,0.25,8.57,E
100000000000001968,Accessory28,111300,111222,111117,Small Pack,0.25,19.84,E
100000000000001969,600 Series Non-Flip,111300,111222,111117,Small Box,0.25,15.67,E
100000000000001970,Recycled Interoffice Envelopes with Re-Use-A-Seal® Closure- 10 x 13,111200,111777,111107,Small Box,0.38,39.24,E
100000000000001971,Staples Bulk Pack Metal Binder Clips,111200,111777,111113,Wrap Bag,0.35,699.99,E
100000000000001972,"Avery® Durable Plastic 1"" Binders",111200,111777,111102,Small Box,0.36,9.27,E
100000000000001973,Fellowes Binding Cases,111200,111777,111102,Small Box,0.25,20.28,E
100000000000001974,Wirebound Message Forms- Four 2 3/4 x 5 Forms per Page- Pink Paper,111200,111777,111111,Wrap Bag,0.38,14.27,E
100000000000001975,Letter Slitter,111200,111777,111114,Wrap Bag,0.25,54.2,E
100000000000001976,Trav-L-File Heavy-Duty Shuttle II- Black,111200,111555,111115,Small Box,0.25,140.85,E
100000000000001977,"Pressboard Data Binder- Crimson- 12"" X 8 1/2""",111200,111777,111102,Small Box,0.39,22.84,E
100000000000001978,Xerox 229,111200,111777,111111,Small Box,0.37,83.98,E
100000000000001979,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",111200,111777,111111,Wrap Bag,0.39,54.74,E
100000000000001980,GBC Durable Plastic Covers,111200,111777,111102,Small Box,0.39,294.62,E
100000000000001981,"Acco Pressboard Covers with Storage Hooks- 14 7/8"" x 11""- Light Blue",111200,111777,111102,Small Box,0.36,34.54,E
100000000000001982,Eldon® Expressions™ Wood and Plastic Desk Accessories- Oak,111100,111444,111109,Small Box,0.25,30.44,E
100000000000001983,"Seth Thomas 14"" Putty-Colored Wall Clock",111100,111444,111109,Small Box,0.25,160.98,E
100000000000001984,Ibico Presentation Index for Binding Systems,111200,111777,111102,Small Box,0.38,44.43,E
100000000000001985,Canon PC1080F Personal Copier,111300,111777,111106,Large Box,0.25,280.98,E
100000000000001986,Xerox 191,111200,111777,111111,Small Box,0.38,15.14,E
100000000000001987,Avery Hanging File Binders,111200,111777,111102,Small Box,0.39,29.74,E
100000000000001988,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,111200,111111,111101,Small Box,0.25,26.64,E
100000000000001989,Ultra Door Push Plate,111100,111444,111109,Small Pack,0.25,8.74,E
100000000000001990,Hunt Boston® Vacuum Mount KS Pencil Sharpener,111200,111777,111112,Small Box,0.25,4.2,E
100000000000001991,Acme® Design Stainless Steel Bent Scissors,111200,111777,111114,Small Pack,0.25,30.56,E
100000000000001992,Canon Imageclass D680 Copier / Fax,111300,111777,111106,Large Box,0.25,64.98,E
100000000000001993,Avery Premier Heavy-Duty Binder with Round Locking Rings,111200,111777,111102,Small Box,0.39,5.18,E
100000000000001994,Avery 503,111200,111777,111108,Small Box,0.37,1.26,E
100000000000001995,Master Caster Door Stop- Large Neon Orange,111100,111444,111109,Wrap Bag,0.25,2.2,E
100000000000001996,Hon 4060 Series Tables,111100,111555,111116,Large Box,0.25,2.12,E
100000000000001997,"Telephone Message Books with Fax/Mobile Section- 4 1/4"" x 6""",111200,111777,111111,Wrap Bag,0.39,182.55,E
100000000000001998,Zebra Zazzle Fluorescent Highlighters,111200,111777,111112,Wrap Bag,0.25,167.27,E
100000000000001999,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,111200,111111,111101,Small Box,0.25,296.18,E
100000000000002000,Avery 508,111200,111777,111108,Small Box,0.36,10.91,E
100000000000002001,Belkin 325VA UPS Surge Protector- 6',111200,111111,111101,Small Box,0.25,35.99,E
100000000000002002,Westinghouse Floor Lamp with Metal Mesh Shade- Black,111100,111444,111109,Jumbo Drum,0.25,238.4,E
100000000000002003,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty™ Dirt Cup,111200,111111,111101,Small Box,0.25,10.35,E
100000000000002004,Accessory1,111300,111222,111117,Small Pack,0.36,62.05,E
100000000000002005,Acme Kleencut Forged Steel Scissors,111200,111777,111114,Small Pack,0.25,43.98,E
100000000000002006,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,111100,111555,111104,Medium Box,0.15,24.92,E
100000000000002007,Staples Pushpins,111200,111777,111113,Wrap Bag,0.25,2.18,E
100000000000002008,C-Line Peel & Stick Add-On Filing Pockets- 8-3/4 x 5-1/8- 10/Pack,111200,111777,111102,Small Box,0.38,90.98,E
100000000000002009,Acme Elite Stainless Steel Scissors,111200,111777,111114,Small Pack,0.25,5.16,E
100000000000002010,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,111200,111111,111101,Small Box,0.25,3.6,E
100000000000002011,"Geographics Note Cards- Blank- White- 8 1/2"" x 11""",111200,111777,111111,Small Box,0.37,286.85,E
100000000000002012,Acme Office Executive Series Stainless Steel Trimmers,111200,111777,111114,Small Pack,0.25,355.98,E
100000000000002013,Fellowes Superior 10 Outlet Split Surge Protector,111200,111111,111101,Small Box,0.25,7.96,E
100000000000002014,Large Capacity Hanging Post Binders,111200,111777,111102,Small Box,0.39,12.07,E
100000000000002015,"Eldon Delta Triangular Chair Mat- 52"" x 58""- Clear",111100,111444,111109,Wrap Bag,0.25,14.34,E
100000000000002016,Binney & Smith Crayola Metallic Colored Pencils- 8-Color Set,111200,111777,111112,Wrap Bag,0.25,10.67,E
100000000000002017,Sensible Storage WireTech Storage Systems,111200,111555,111115,Large Box,0.25,5.74,E
100000000000002018,Balt Solid Wood Rectangular Table,111100,111555,111116,Jumbo Box,0.25,2.61,E
100000000000002019,6162m,111300,111222,111117,Small Box,0.25,300.98,E
100000000000002020,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,111100,111555,111104,Jumbo Drum,0.25,320.98,E
100000000000002021,Avery 484,111200,111777,111108,Small Box,0.36,8.46,E
100000000000002022,Handset 5170,111300,111222,111117,Small Box,0.25,5.28,E
100000000000002023,Situations Contoured Folding Chairs- 4/Set,111100,111555,111104,Jumbo Drum,0.25,29.74,E
100000000000002024,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,111200,111111,111101,Small Box,0.25,128.24,E
100000000000002025,"Black Print Carbonless Snap-Off Rapid Letter- 8 1/2"" x 7""",111200,111777,111111,Wrap Bag,0.25,6.3,E
100000000000002026,"Iceberg OfficeWorks 42"" Round Tables",111100,111555,111116,Jumbo Box,0.25,28.38,E
100000000000002027,Decoflex Hanging Personal Folder File,111200,111555,111115,Small Box,0.25,22.23,E
100000000000002028,Advantus SlideClip Paper Clips,111200,111777,111113,Wrap Bag,0.37,59.78,E
100000000000002029,Important Message Pads- 50 4-1/4 x 5-1/2 Forms per Pad,111200,111777,111111,Wrap Bag,0.36,4.42,E
100000000000002030,Safco Industrial Wire Shelving,111200,111555,111115,Large Box,0.15,1500.97,E
100000000000002031,GBC ProClick Spines for 32-Hole Punch,111200,111777,111102,Small Box,0.38,9.93,E
100000000000002032,Global Push Button Manager's Chair- Indigo,111100,111555,111104,Jumbo Drum,0.25,8.67,E
100000000000002033,Circuit Board 2190,111300,111222,111117,Small Box,0.25,42.76,E
100000000000002034,Xerox 1916,111200,111777,111111,Small Box,0.35,17.78,E
100000000000002035,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),111200,111777,111111,Small Box,0.36,83.1,E
100000000000002036,Brother DCP1000 Digital 3 in 1 Multifunction Machine,111300,111777,111106,Large Box,0.25,11.66,E
100000000000002037,Polycom Soundstation EX Audio-Conferencing Telephone- Black,111300,111333,111110,Medium Box,0.36,48.58,E
100000000000002038,Xerox 1895,111200,111777,111111,Small Box,0.25,161.55,E
100000000000002039,V70,111300,111222,111117,Small Box,0.25,51.65,E
100000000000002040,Tyvek  Top-Opening Peel & Seel  Envelopes- Gray,111200,111777,111107,Small Box,0.25,3.81,E
100000000000002041,Storex Dura Pro™ Binders,111200,111777,111102,Small Box,0.38,135.99,E
100000000000002042,Newell 31,111200,111777,111112,Wrap Bag,0.25,95.95,E
100000000000002043,Avoid Verbal Orders Carbonless Minifold Book,111200,111777,111111,Wrap Bag,0.39,32.98,E
100000000000002044,Rogers Profile Extra Capacity Storage Tub,111200,111555,111115,Small Box,0.25,200.97,E
100000000000002045,TimeportP7382,111300,111222,111117,Small Box,0.25,48.04,E
100000000000002046,Avery 501,111200,111777,111108,Small Box,0.38,54.96,E
100000000000002047,Portfile Personal File Boxes,111200,111555,111115,Small Box,0.25,34.76,E
100000000000002048,"Tennsco Stur-D-Stor Boltless Shelving- 5 Shelves- 24"" Deep- Sand",111200,111555,111115,Large Box,0.25,64.98,E
100000000000002049,Quality Park Security Envelopes,111200,111777,111107,Small Box,0.38,20.97,E
100000000000002050,Memorex 'Cool' 80 Minute CD-R Spindle- 25/Pack,111300,111666,111105,Small Pack,0.25,47.98,E
100000000000002051,Rubber Band Ball,111200,111777,111113,Wrap Bag,0.25,14.48,E
100000000000002052,Hon Valutask Swivel Chairs,111100,111555,111104,Jumbo Drum,0.25,9.98,E
100000000000002053,i1000plus,111300,111222,111117,Small Box,0.25,299.99,E
100000000000002054,Sauder Camden County Collection Library,111100,111777,111103,Jumbo Box,0.25,223.98,E
100000000000002055,Prang Dustless Chalk Sticks,111200,111777,111112,Wrap Bag,0.35,3.68,E
100000000000002056,2300 Heavy-Duty Transfer File Systems by Perma,111200,111555,111115,Small Box,0.25,5.88,E
100000000000002057,Xerox 1888,111200,111777,111111,Small Box,0.37,210.55,E
100000000000002058,Crayola Anti Dust Chalk- 12/Pack,111200,111777,111112,Wrap Bag,0.25,68.81,E
100000000000002059,Newell 325,111200,111777,111112,Wrap Bag,0.25,125.99,E
100000000000002060,Binney & Smith inkTank™ Erasable Pocket Highlighter- Chisel Tip- Yellow,111200,111777,111112,Wrap Bag,0.25,1.74,E
100000000000002061,Avery Hi-Liter Comfort Grip Fluorescent Highlighter- Yellow Ink,111200,111777,111112,Wrap Bag,0.25,300.65,E
100000000000002062,Staples Colored Interoffice Envelopes,111200,111777,111107,Small Box,0.36,22.38,E
100000000000002063,Xerox 1964,111200,111777,111111,Small Box,0.39,83.93,E
100000000000002064,Xerox 1880,111200,111777,111111,Small Box,0.38,7.98,E
100000000000002065,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,111100,111444,111109,Large Box,0.25,100.89,E
100000000000002066,While You Were Out Pads- 50 per Pad- 4 x 5 1/4- Green Cycle,111200,111777,111111,Wrap Bag,0.36,199.99,E
100000000000002067,TDK 4.7GB DVD-R Spindle- 15/Pack,111300,111666,111105,Small Pack,0.25,32.48,E
