Order ID,Order_date,Order_Priority,Forecast Order Quantity,Ship_Mode,Shipping_Cost,Product_id,Customer_id
1000070456,2021-2-1,Medium,80,Regular Air,12.98,100000000000001248,10000000000000005326
1000070457,2023-10-1,Medium,144,Regular Air,0.8,100000000000001249,10000000000000005327
1000070458,2024-5-1,Low,96,Regular Air,19.99,100000000000001250,10000000000000005328
1000070459,2021-11-1,Low,208,Regular Air,8.99,100000000000001251,10000000000000005329
1000070460,2024-10-1,Critical,128,Express Air,69,100000000000001252,10000000000000005330
1000070461,2022-12-1,High,96,Regular Air,17.48,100000000000001253,10000000000000005331
1000070462,2025-3-1,Not Specified,112,Regular Air,19.99,100000000000001254,10000000000000005332
1000070463,2026-1-1,Medium,8,Express Air,19.99,100000000000001255,10000000000000005333
1000070464,2025-2-1,Low,128,Express Air,24.49,100000000000001256,10000000000000005334
1000070465,2023-8-1,Medium,152,Regular Air,19.99,100000000000001257,10000000000000005335
1000070466,2022-12-1,Medium,96,Delivery Truck,49,100000000000001258,10000000000000005336
1000070467,2026-11-1,Medium,224,Delivery Truck,26.74,100000000000001259,10000000000000005337
1000070468,2021-4-1,Medium,144,Regular Air,1.56,100000000000001260,10000000000000005338
1000070469,2023-7-1,Not Specified,56,Regular Air,4,100000000000001261,10000000000000005339
1000070470,2025-3-1,Not Specified,112,Regular Air,6.64,100000000000001262,10000000000000005340
1000070471,2025-1-1,Critical,176,Delivery Truck,19.19,100000000000001263,10000000000000005341
1000070472,2023-1-1,Low,88,Express Air,6.96,100000000000001264,10000000000000005342
1000070473,2023-7-1,Medium,56,Regular Air,8.51,100000000000001265,10000000000000005343
1000070474,2026-1-1,High,8,Regular Air,11.17,100000000000001266,10000000000000005344
1000070475,2023-12-1,Low,88,Express Air,8.99,100000000000001267,10000000000000005345
1000070476,2024-5-1,Low,96,Regular Air,35,100000000000001268,10000000000000005346
1000070477,2021-6-1,Low,112,Express Air,3.99,100000000000001269,10000000000000005347
1000070478,2026-1-1,Low,8,Regular Air,9.45,100000000000001270,10000000000000005348
1000070479,2026-1-1,Low,8,Regular Air,8.78,100000000000001271,10000000000000005349
1000070480,2021-10-1,High,80,Delivery Truck,15.68,100000000000001272,10000000000000005350
1000070481,2024-5-1,High,96,Regular Air,6.65,100000000000001273,10000000000000005351
1000070482,2022-10-1,Critical,112,Regular Air,8.99,100000000000001274,10000000000000005352
1000070483,2021-12-1,High,96,Regular Air,4,100000000000001275,10000000000000005353
1000070484,2022-11-1,High,184,Regular Air,10.17,100000000000001276,10000000000000005354
1000070485,2023-7-1,High,56,Regular Air,8.54,100000000000001277,10000000000000005355
1000070486,2025-2-1,Not Specified,128,Regular Air,69,100000000000001278,10000000000000005356
1000070487,2024-2-1,Critical,88,Regular Air,2.35,100000000000001279,10000000000000005357
1000070488,2023-12-1,Low,88,Delivery Truck,14.19,100000000000001280,10000000000000005358
1000070489,2023-2-1,Low,48,Regular Air,4,100000000000001281,10000000000000005359
1000070490,2021-10-1,Not Specified,80,Regular Air,4.95,100000000000001282,10000000000000005360
1000070491,2021-6-1,Not Specified,112,Regular Air,3.05,100000000000001283,10000000000000005361
1000070492,2023-2-1,Critical,48,Regular Air,0.99,100000000000001284,10000000000000005362
1000070493,2022-7-1,Critical,80,Regular Air,7.94,100000000000001285,10000000000000005363
1000070494,2023-7-1,Medium,56,Express Air,8.99,100000000000001286,10000000000000005364
1000070495,2024-7-1,Low,56,Express Air,19.51,100000000000001287,10000000000000005365
1000070496,2024-10-1,Low,128,Express Air,8.94,100000000000001288,10000000000000005366
1000070497,2024-8-1,Medium,168,Regular Air,4.95,100000000000001289,10000000000000005367
1000070498,2023-12-1,Critical,88,Regular Air,1.49,100000000000001290,10000000000000005368
1000070499,2026-1-1,High,8,Express Air,5.72,100000000000001291,10000000000000005369
1000070500,2024-5-1,Not Specified,96,Regular Air,15.09,100000000000001292,10000000000000005370
1000070501,2022-7-1,Medium,80,Regular Air,5.76,100000000000001293,10000000000000005371
1000070502,2021-5-1,Medium,144,Regular Air,7.69,100000000000001294,10000000000000005372
1000070503,2021-3-1,Medium,104,Regular Air,1.39,100000000000001295,10000000000000005373
1000070504,2022-8-1,Medium,192,Regular Air,8.08,100000000000001296,10000000000000005374
1000070505,2026-1-1,High,8,Regular Air,0.7,100000000000001297,10000000000000005375
1000070506,2023-12-1,High,88,Regular Air,12.39,100000000000001298,10000000000000005376
1000070507,2024-5-1,Medium,96,Express Air,7.78,100000000000001299,10000000000000005377
1000070508,2024-12-1,Medium,112,Regular Air,6.68,100000000000001300,10000000000000005378
1000070509,2021-3-1,Medium,104,Regular Air,2.36,100000000000001301,10000000000000005379
1000070510,2026-1-1,Medium,8,Regular Air,2.56,100000000000001302,10000000000000005380
1000070511,2024-8-1,Not Specified,168,Regular Air,8.65,100000000000001303,10000000000000005381
1000070512,2022-1-1,Not Specified,128,Regular Air,5.08,100000000000001304,10000000000000005382
1000070513,2022-2-1,Not Specified,200,Regular Air,5.26,100000000000001305,10000000000000005383
1000070514,2021-3-1,Not Specified,104,Regular Air,2.85,100000000000001306,10000000000000005384
1000070515,2021-1-1,Critical,40,Regular Air,4,100000000000001307,10000000000000005385
1000070516,2025-10-1,Low,80,Regular Air,0.91,100000000000001308,10000000000000005386
1000070517,2026-11-1,Critical,224,Express Air,8.33,100000000000001309,10000000000000005387
1000070518,2022-11-1,Low,184,Delivery Truck,64.59,100000000000001310,10000000000000005388
1000070519,2022-12-1,Low,96,Regular Air,6.89,100000000000001311,10000000000000005389
1000070520,2026-1-1,Critical,8,Regular Air,7.18,100000000000001312,10000000000000005390
1000070521,2025-9-1,Critical,200,Regular Air,4.95,100000000000001313,10000000000000005391
1000070522,2024-2-1,Not Specified,88,Regular Air,9.92,100000000000001314,10000000000000005392
1000070523,2022-7-1,Not Specified,80,Regular Air,2.5,100000000000001315,10000000000000005393
1000070524,2025-5-1,Critical,136,Regular Air,5.01,100000000000001316,10000000000000005394
1000070525,2026-11-1,High,224,Regular Air,5.63,100000000000001317,10000000000000005395
1000070526,2024-10-1,High,128,Regular Air,5.92,100000000000001318,10000000000000005396
1000070527,2026-4-1,Critical,104,Regular Air,8.08,100000000000001319,10000000000000005397
1000070528,2025-11-1,Not Specified,64,Express Air,6.13,100000000000001320,10000000000000005398
1000070529,2025-6-1,High,24,Regular Air,5.16,100000000000001321,10000000000000005399
1000070530,2022-7-1,High,80,Delivery Truck,15.68,100000000000001322,10000000000000005400
1000070531,2023-1-1,Critical,88,Regular Air,6.26,100000000000001323,10000000000000005401
1000070532,2022-11-1,Critical,184,Regular Air,0.78,100000000000001324,10000000000000005402
1000070533,2022-1-1,Critical,128,Delivery Truck,29.21,100000000000001325,10000000000000005403
1000070534,2023-7-1,Not Specified,56,Regular Air,2.39,100000000000001326,10000000000000005404
1000070535,2021-8-1,Not Specified,64,Regular Air,8.23,100000000000001327,10000000000000005405
1000070536,2026-1-1,Medium,8,Regular Air,2.06,100000000000001328,10000000000000005406
1000070537,2023-1-1,Medium,88,Regular Air,5.92,100000000000001329,10000000000000005407
1000070538,2023-12-1,Medium,88,Regular Air,8.99,100000000000001330,10000000000000005408
1000070539,2021-3-1,Not Specified,104,Delivery Truck,39.25,100000000000001331,10000000000000005409
1000070540,2023-2-1,Not Specified,48,Regular Air,0.5,100000000000001332,10000000000000005410
1000070541,2024-1-1,Not Specified,16,Regular Air,0.5,100000000000001333,10000000000000005411
1000070542,2023-8-1,Not Specified,128,Regular Air,2.99,100000000000001334,10000000000000005412
1000070543,2023-12-1,Critical,88,Regular Air,5.72,100000000000001335,10000000000000005413
1000070544,2025-11-1,Critical,64,Regular Air,7.18,100000000000001336,10000000000000005414
1000070545,2022-7-1,Critical,80,Regular Air,5.32,100000000000001337,10000000000000005415
1000070546,2025-5-1,Not Specified,136,Regular Air,0.7,100000000000001338,10000000000000005416
1000070547,2024-6-1,Not Specified,152,Regular Air,4.99,100000000000001339,10000000000000005417
1000070548,2022-12-1,Critical,96,Regular Air,5.81,100000000000001340,10000000000000005418
1000070549,2023-10-1,Low,144,Express Air,7.57,100000000000001341,10000000000000005419
1000070550,2026-5-1,Low,96,Delivery Truck,26.3,100000000000001342,10000000000000005420
1000070551,2023-12-1,Medium,88,Express Air,35,100000000000001343,10000000000000005421
1000070552,2025-12-1,Not Specified,88,Regular Air,1,100000000000001344,10000000000000005422
1000070553,2021-3-1,Critical,104,Regular Air,4,100000000000001345,10000000000000005423
1000070554,2026-1-1,Critical,8,Regular Air,1.97,100000000000001346,10000000000000005424
1000070555,2025-2-1,High,128,Express Air,7.19,100000000000001347,10000000000000005425
1000070556,2025-9-1,High,200,Regular Air,1.25,100000000000001348,10000000000000005426
1000070557,2025-2-1,Critical,128,Regular Air,8.8,100000000000001349,10000000000000005427
1000070558,2023-11-1,Low,136,Regular Air,0.7,100000000000001350,10000000000000005428
1000070559,2025-10-1,Critical,80,Regular Air,0.99,100000000000001351,10000000000000005429
1000070560,2021-1-1,Medium,40,Regular Air,2.4,100000000000001352,10000000000000005430
1000070561,2025-4-1,Low,88,Regular Air,0.99,100000000000001353,10000000000000005431
1000070562,2025-3-1,Low,112,Regular Air,6.5,100000000000001354,10000000000000005432
1000070563,2026-1-1,Low,8,Regular Air,6.15,100000000000001355,10000000000000005433
1000070564,2025-2-1,Low,128,Regular Air,2.5,100000000000001356,10000000000000005434
1000070565,2024-10-1,High,128,Regular Air,21.21,100000000000001357,10000000000000005435
1000070566,2026-6-1,Low,40,Express Air,6.25,100000000000001358,10000000000000005436
1000070567,2023-6-1,Critical,96,Delivery Truck,45.51,100000000000001359,10000000000000005437
1000070568,2023-8-1,Critical,152,Regular Air,4.2,100000000000001360,10000000000000005438
1000070569,2024-5-1,Critical,96,Regular Air,8.99,100000000000001361,10000000000000005439
1000070570,2023-3-1,High,32,Express Air,1.2,100000000000001362,10000000000000005440
1000070571,2026-1-1,High,8,Regular Air,10.84,100000000000001363,10000000000000005441
1000070572,2022-2-1,Not Specified,200,Regular Air,1.35,100000000000001364,10000000000000005442
1000070573,2021-4-1,Critical,144,Regular Air,5.29,100000000000001365,10000000000000005443
1000070574,2021-4-1,Critical,144,Regular Air,4.53,100000000000001366,10000000000000005444
1000070575,2023-8-1,Medium,128,Express Air,2.35,100000000000001367,10000000000000005445
1000070576,2022-9-1,Low,56,Regular Air,0.7,100000000000001368,10000000000000005446
1000070577,2023-12-1,Not Specified,88,Delivery Truck,46.2,100000000000001369,10000000000000005447
1000070578,2025-12-1,Not Specified,88,Regular Air,8.99,100000000000001370,10000000000000005448
1000070579,2024-1-1,Not Specified,16,Regular Air,4.98,100000000000001371,10000000000000005449
1000070580,2026-1-1,Not Specified,8,Delivery Truck,70.2,100000000000001372,10000000000000005450
1000070581,2023-1-1,Not Specified,88,Regular Air,1.2,100000000000001373,10000000000000005451
1000070582,2022-1-1,Not Specified,128,Regular Air,6.25,100000000000001374,10000000000000005452
1000070583,2025-3-1,Medium,112,Regular Air,9.17,100000000000001375,10000000000000005453
1000070584,2021-3-1,Medium,104,Regular Air,8.99,100000000000001376,10000000000000005454
1000070585,2023-11-1,High,136,Regular Air,0.97,100000000000001377,10000000000000005455
1000070586,2022-9-1,Critical,56,Regular Air,5.46,100000000000001378,10000000000000005456
1000070587,2021-10-1,Low,80,Regular Air,1.49,100000000000001379,10000000000000005457
1000070588,2022-9-1,High,56,Delivery Truck,62.94,100000000000001380,10000000000000005458
1000070589,2026-7-1,Not Specified,56,Regular Air,35,100000000000001381,10000000000000005459
1000070590,2024-1-1,Low,16,Express Air,3.6,100000000000001382,10000000000000005460
1000070591,2021-3-1,High,104,Regular Air,0.81,100000000000001383,10000000000000005461
1000070592,2022-9-1,Critical,56,Regular Air,4.53,100000000000001384,10000000000000005462
1000070593,2021-4-1,Low,144,Regular Air,49,100000000000001385,10000000000000005463
1000070594,2024-4-1,High,32,Regular Air,35,100000000000001386,10000000000000005464
1000070595,2024-1-1,High,16,Delivery Truck,42.52,100000000000001387,10000000000000005465
1000070596,2021-11-1,High,208,Regular Air,2.79,100000000000001388,10000000000000005466
1000070597,2022-8-1,Low,192,Regular Air,0.5,100000000000001389,10000000000000005467
1000070598,2025-11-1,High,64,Regular Air,5.14,100000000000001390,10000000000000005468
1000070599,2023-12-1,High,88,Delivery Truck,51.94,100000000000001391,10000000000000005469
1000070600,2026-4-1,Medium,104,Delivery Truck,30,100000000000001392,10000000000000005470
1000070601,2025-12-1,High,88,Regular Air,0.5,100000000000001393,10000000000000005471
1000070602,2024-12-1,High,112,Regular Air,4.59,100000000000001394,10000000000000005472
1000070603,2021-2-1,Low,80,Regular Air,7.44,100000000000001395,10000000000000005473
1000070604,2025-12-1,Low,88,Express Air,3.9,100000000000001396,10000000000000005474
1000070605,2026-1-1,High,8,Regular Air,9.86,100000000000001397,10000000000000005475
1000070606,2025-2-1,High,128,Regular Air,7.27,100000000000001398,10000000000000005476
1000070607,2021-10-1,High,80,Regular Air,0.5,100000000000001399,10000000000000005477
1000070608,2026-12-1,Critical,80,Regular Air,1.99,100000000000001400,10000000000000005478
1000070609,2026-1-1,Low,8,Regular Air,19.99,100000000000001401,10000000000000005479
1000070610,2025-12-1,Low,88,Regular Air,4.99,100000000000001402,10000000000000005480
1000070611,2025-1-1,Not Specified,176,Regular Air,8.99,100000000000001403,10000000000000005481
1000070612,2023-1-1,Not Specified,88,Regular Air,7.18,100000000000001404,10000000000000005482
1000070613,2022-1-1,High,128,Regular Air,6.32,100000000000001405,10000000000000005483
1000070614,2022-7-1,Medium,80,Express Air,8.8,100000000000001406,10000000000000005484
1000070615,2025-1-1,High,176,Regular Air,6.64,100000000000001407,10000000000000005485
1000070616,2021-2-1,Low,80,Regular Air,5.41,100000000000001408,10000000000000005486
1000070617,2026-1-1,Critical,8,Delivery Truck,40.19,100000000000001409,10000000000000005487
1000070618,2026-3-1,Critical,152,Regular Air,4,100000000000001410,10000000000000005488
1000070619,2025-2-1,Not Specified,128,Regular Air,3.37,100000000000001411,10000000000000005489
1000070620,2023-8-1,High,128,Regular Air,5.83,100000000000001412,10000000000000005490
1000070621,2025-12-1,Low,88,Regular Air,5.21,100000000000001413,10000000000000005491
1000070622,2024-5-1,Low,96,Regular Air,6.86,100000000000001414,10000000000000005492
1000070623,2025-4-1,Not Specified,88,Regular Air,5.83,100000000000001415,10000000000000005493
1000070624,2022-10-1,Not Specified,112,Regular Air,5.49,100000000000001416,10000000000000005494
1000070625,2024-8-1,Not Specified,168,Regular Air,4.99,100000000000001417,10000000000000005495
1000070626,2023-9-1,Not Specified,136,Delivery Truck,26.22,100000000000001418,10000000000000005496
1000070627,2023-10-1,Low,144,Regular Air,0.5,100000000000001419,10000000000000005497
1000070628,2026-2-1,Low,16,Regular Air,5.53,100000000000001420,10000000000000005498
1000070629,2022-2-1,Critical,200,Regular Air,1.99,100000000000001421,10000000000000005499
1000070630,2024-1-1,Critical,16,Regular Air,2.5,100000000000001422,10000000000000005500
1000070631,2025-1-1,Medium,176,Express Air,4.79,100000000000001423,10000000000000005501
1000070632,2025-12-1,Critical,88,Express Air,7.69,100000000000001424,10000000000000005502
1000070633,2025-4-1,Critical,88,Regular Air,0.99,100000000000001425,10000000000000005503
1000070634,2026-4-1,Low,104,Regular Air,1,100000000000001426,10000000000000005504
1000070635,2025-5-1,Not Specified,136,Regular Air,14.72,100000000000001427,10000000000000005505
1000070636,2023-8-1,Not Specified,128,Express Air,1.39,100000000000001428,10000000000000005506
1000070637,2025-9-1,Not Specified,200,Delivery Truck,16.63,100000000000001429,10000000000000005507
1000070638,2024-3-1,Not Specified,152,Regular Air,1.97,100000000000001430,10000000000000005508
1000070639,2026-4-1,Not Specified,104,Regular Air,8.79,100000000000001431,10000000000000005509
1000070640,2022-12-1,Critical,96,Regular Air,5.35,100000000000001432,10000000000000005510
1000070641,2021-12-1,Low,96,Regular Air,11.63,100000000000001433,10000000000000005511
1000070642,2024-3-1,Low,152,Regular Air,7.54,100000000000001434,10000000000000005512
1000070643,2026-3-1,High,152,Regular Air,13.89,100000000000001435,10000000000000005513
1000070644,2024-1-1,High,16,Delivery Truck,60,100000000000001436,10000000000000005514
1000070645,2026-4-1,High,104,Regular Air,8.99,100000000000001437,10000000000000005515
1000070646,2024-2-1,High,88,Regular Air,5.03,100000000000001438,10000000000000005516
1000070647,2022-2-1,Medium,200,Regular Air,2.99,100000000000001439,10000000000000005517
1000070648,2022-12-1,Low,96,Regular Air,15.1,100000000000001440,10000000000000005518
1000070649,2022-2-1,Low,200,Regular Air,0.5,100000000000001441,10000000000000005519
1000070650,2021-1-1,Low,40,Regular Air,5.03,100000000000001442,10000000000000005520
1000070651,2023-3-1,Medium,32,Regular Air,7.95,100000000000001443,10000000000000005521
1000070652,2025-4-1,Not Specified,88,Regular Air,1.39,100000000000001444,10000000000000005522
1000070653,2023-9-1,Not Specified,136,Regular Air,4.08,100000000000001445,10000000000000005523
1000070654,2026-6-1,Not Specified,40,Delivery Truck,53.03,100000000000001446,10000000000000005524
1000070655,2026-1-1,Not Specified,8,Regular Air,10.05,100000000000001447,10000000000000005525
1000070656,2023-8-1,Medium,128,Delivery Truck,52.42,100000000000001448,10000000000000005526
1000070657,2025-4-1,Critical,88,Delivery Truck,35.89,100000000000001449,10000000000000005527
1000070658,2025-2-1,Critical,128,Regular Air,4.81,100000000000001450,10000000000000005528
1000070659,2024-1-1,High,16,Regular Air,24.49,100000000000001451,10000000000000005529
1000070660,2021-1-1,High,40,Regular Air,2.87,100000000000001452,10000000000000005530
1000070661,2022-2-1,High,200,Express Air,7.27,100000000000001453,10000000000000005531
1000070662,2024-1-1,High,16,Regular Air,1.58,100000000000001454,10000000000000005532
1000070663,2021-12-1,High,96,Regular Air,2.5,100000000000001455,10000000000000005533
1000070664,2025-8-1,High,192,Regular Air,17.08,100000000000001456,10000000000000005534
1000070665,2023-2-1,High,48,Regular Air,0.5,100000000000001457,10000000000000005535
1000070666,2023-8-1,High,128,Regular Air,0.7,100000000000001458,10000000000000005536
1000070667,2024-5-1,Low,96,Express Air,7.69,100000000000001459,10000000000000005537
1000070668,2023-11-1,High,136,Delivery Truck,60.2,100000000000001460,10000000000000005538
1000070669,2025-1-1,Critical,176,Regular Air,9.47,100000000000001461,10000000000000005539
1000070670,2024-1-1,Critical,16,Regular Air,5.63,100000000000001462,10000000000000005540
1000070671,2021-2-1,Critical,80,Regular Air,9.4,100000000000001463,10000000000000005541
1000070672,2026-3-1,Medium,152,Regular Air,6.85,100000000000001464,10000000000000005542
1000070673,2026-6-1,Low,40,Delivery Truck,35.67,100000000000001465,10000000000000005543
1000070674,2024-4-1,Not Specified,32,Regular Air,13.99,100000000000001466,10000000000000005544
1000070675,2025-4-1,Medium,88,Regular Air,4,100000000000001467,10000000000000005545
1000070676,2024-3-1,High,152,Regular Air,1.1,100000000000001468,10000000000000005546
1000070677,2025-8-1,High,192,Delivery Truck,54.12,100000000000001469,10000000000000005547
1000070678,2025-3-1,Medium,112,Regular Air,2.99,100000000000001470,10000000000000005548
1000070679,2021-2-1,Not Specified,80,Regular Air,8.09,100000000000001471,10000000000000005549
1000070680,2025-2-1,Critical,128,Regular Air,13.32,100000000000001472,10000000000000005550
1000070681,2024-8-1,Critical,168,Regular Air,6.5,100000000000001473,10000000000000005551
1000070682,2021-10-1,Critical,80,Regular Air,5.49,100000000000001474,10000000000000005552
1000070683,2021-10-1,High,80,Regular Air,0.99,100000000000001475,10000000000000005553
1000070684,2026-1-1,High,8,Express Air,5.86,100000000000001476,10000000000000005554
1000070685,2023-9-1,Not Specified,136,Regular Air,2.99,100000000000001477,10000000000000005555
1000070686,2025-10-1,Not Specified,80,Regular Air,5.86,100000000000001478,10000000000000005556
1000070687,2024-11-1,Not Specified,24,Regular Air,4.5,100000000000001479,10000000000000005557
1000070688,2021-2-1,Not Specified,80,Regular Air,5.4,100000000000001480,10000000000000005558
1000070689,2022-2-1,High,200,Regular Air,4.69,100000000000001481,10000000000000005559
1000070690,2021-5-1,Medium,144,Delivery Truck,15.66,100000000000001482,10000000000000005560
1000070691,2023-1-1,Medium,88,Delivery Truck,42,100000000000001483,10000000000000005561
1000070692,2022-7-1,Medium,80,Regular Air,5.08,100000000000001484,10000000000000005562
1000070693,2023-1-1,High,88,Regular Air,0.99,100000000000001485,10000000000000005563
1000070694,2023-1-1,High,88,Regular Air,8.99,100000000000001486,10000000000000005564
1000070695,2021-12-1,Critical,96,Delivery Truck,39.25,100000000000001487,10000000000000005565
1000070696,2024-10-1,Low,128,Delivery Truck,43.75,100000000000001488,10000000000000005566
1000070697,2022-5-1,Critical,48,Delivery Truck,29.21,100000000000001489,10000000000000005567
1000070698,2024-2-1,Critical,88,Regular Air,8.73,100000000000001490,10000000000000005568
1000070699,2022-12-1,Not Specified,96,Regular Air,1.32,100000000000001491,10000000000000005569
1000070700,2023-10-1,Low,144,Regular Air,19.99,100000000000001492,10000000000000005570
1000070701,2025-8-1,High,192,Regular Air,5.26,100000000000001493,10000000000000005571
1000070702,2022-7-1,Not Specified,80,Regular Air,1.99,100000000000001494,10000000000000005572
1000070703,2025-7-1,Low,152,Regular Air,19.99,100000000000001495,10000000000000005573
1000070704,2021-2-1,Low,80,Regular Air,1.39,100000000000001496,10000000000000005574
1000070705,2022-2-1,Medium,200,Express Air,5.2,100000000000001497,10000000000000005575
1000070706,2021-10-1,Not Specified,80,Regular Air,1,100000000000001498,10000000000000005576
1000070707,2025-1-1,High,176,Express Air,2.5,100000000000001499,10000000000000005577
1000070708,2023-12-1,High,88,Regular Air,8.74,100000000000001500,10000000000000005578
1000070709,2021-2-1,High,80,Regular Air,7.69,100000000000001501,10000000000000005579
1000070710,2024-5-1,Not Specified,96,Regular Air,19.95,100000000000001502,10000000000000005580
1000070711,2021-12-1,Low,96,Regular Air,1.49,100000000000001503,10000000000000005581
1000070712,2023-9-1,Low,136,Regular Air,2.5,100000000000001504,10000000000000005582
1000070713,2023-11-1,High,136,Regular Air,5.92,100000000000001505,10000000000000005583
1000070714,2026-4-1,Critical,104,Regular Air,6.6,100000000000001506,10000000000000005584
1000070715,2022-8-1,Low,192,Express Air,3.5,100000000000001507,10000000000000005585
1000070716,2024-1-1,Low,16,Regular Air,13.18,100000000000001508,10000000000000005586
1000070717,2022-8-1,Low,192,Regular Air,4.99,100000000000001509,10000000000000005587
1000070718,2023-1-1,Medium,88,Regular Air,34.2,100000000000001510,10000000000000005588
1000070719,2024-5-1,Medium,96,Regular Air,7.37,100000000000001511,10000000000000005589
1000070720,2025-3-1,Critical,112,Regular Air,3.85,100000000000001512,10000000000000005590
1000070721,2024-8-1,Critical,168,Delivery Truck,29.21,100000000000001513,10000000000000005591
1000070722,2024-9-1,Critical,88,Regular Air,19.99,100000000000001514,10000000000000005592
1000070723,2022-1-1,Not Specified,128,Delivery Truck,39.25,100000000000001515,10000000000000005593
1000070724,2023-8-1,Medium,128,Regular Air,8.65,100000000000001516,10000000000000005594
1000070725,2026-1-1,Medium,8,Regular Air,9.83,100000000000001517,10000000000000005595
1000070726,2024-11-1,Critical,24,Express Air,39.61,100000000000001518,10000000000000005596
1000070727,2024-12-1,Medium,112,Delivery Truck,32.18,100000000000001519,10000000000000005597
1000070728,2025-12-1,Low,88,Delivery Truck,33.6,100000000000001520,10000000000000005598
1000070729,2026-2-1,Low,16,Regular Air,5.11,100000000000001521,10000000000000005599
1000070730,2021-4-1,Not Specified,144,Regular Air,49,100000000000001522,10000000000000005600
1000070731,2024-8-1,High,168,Regular Air,6.5,100000000000001523,10000000000000005601
1000070732,2022-5-1,High,48,Regular Air,8.99,100000000000001524,10000000000000005602
1000070733,2024-4-1,Medium,32,Regular Air,19.99,100000000000001525,10000000000000005603
1000070734,2021-3-1,Critical,104,Regular Air,4.7,100000000000001526,10000000000000005604
1000070735,2023-1-1,High,88,Regular Air,4.81,100000000000001527,10000000000000005605
1000070736,2022-2-1,High,192,Regular Air,1.99,100000000000001528,10000000000000005606
1000070737,2022-8-1,Low,192,Regular Air,35,100000000000001529,10000000000000005607
1000070738,2024-1-1,Critical,16,Regular Air,1.35,100000000000001530,10000000000000005608
1000070739,2023-12-1,High,88,Regular Air,0.7,100000000000001531,10000000000000005609
1000070740,2023-7-1,High,56,Express Air,4.2,100000000000001532,10000000000000005610
1000070741,2021-10-1,Low,80,Regular Air,6.25,100000000000001533,10000000000000005611
1000070742,2023-11-1,High,136,Regular Air,4.96,100000000000001534,10000000000000005612
1000070743,2023-10-1,Critical,144,Regular Air,8.99,100000000000001535,10000000000000005613
1000070744,2022-7-1,Critical,80,Regular Air,0.7,100000000000001536,10000000000000005614
1000070745,2021-8-1,Critical,64,Regular Air,6.79,100000000000001537,10000000000000005615
1000070746,2025-9-1,Medium,200,Regular Air,6.05,100000000000001538,10000000000000005616
1000070747,2025-9-1,High,200,Regular Air,8.59,100000000000001539,10000000000000005617
1000070748,2026-1-1,Not Specified,8,Delivery Truck,58.95,100000000000001540,10000000000000005618
1000070749,2024-3-1,Not Specified,224,Regular Air,1,100000000000001541,10000000000000005619
1000070750,2026-1-1,Critical,8,Regular Air,0.99,100000000000001542,10000000000000005620
1000070751,2022-7-1,Medium,80,Regular Air,5.26,100000000000001543,10000000000000005621
1000070752,2026-11-1,Low,224,Regular Air,14.52,100000000000001544,10000000000000005622
1000070753,2022-8-1,Medium,192,Regular Air,0.5,100000000000001545,10000000000000005623
1000070754,2023-4-1,Low,8,Delivery Truck,57.38,100000000000001546,10000000000000005624
1000070755,2024-8-1,Low,168,Regular Air,2.5,100000000000001547,10000000000000005625
1000070756,2024-10-1,Medium,128,Regular Air,19.99,100000000000001548,10000000000000005626
1000070757,2021-2-1,Low,80,Regular Air,1.99,100000000000001549,10000000000000005627
1000070758,2026-2-1,Low,16,Delivery Truck,76.37,100000000000001550,10000000000000005628
1000070759,2026-1-1,Critical,8,Regular Air,24.49,100000000000001551,10000000000000005629
1000070760,2025-12-1,High,88,Regular Air,35,100000000000001552,10000000000000005630
1000070761,2022-12-1,Critical,96,Regular Air,3.99,100000000000001553,10000000000000005631
1000070762,2026-4-1,Critical,104,Regular Air,7.96,100000000000001554,10000000000000005632
1000070763,2025-1-1,Critical,176,Regular Air,1.49,100000000000001555,10000000000000005633
1000070764,2022-7-1,Critical,80,Regular Air,69,100000000000001556,10000000000000005634
1000070765,2023-12-1,High,88,Regular Air,6.17,100000000000001557,10000000000000005635
1000070766,2023-7-1,High,56,Express Air,1.25,100000000000001558,10000000000000005636
1000070767,2025-4-1,Not Specified,88,Express Air,7.53,100000000000001559,10000000000000005637
1000070768,2025-1-1,Not Specified,176,Regular Air,1.92,100000000000001560,10000000000000005638
1000070769,2025-3-1,Critical,112,Regular Air,2.01,100000000000001561,10000000000000005639
1000070770,2025-7-1,Critical,152,Regular Air,5.08,100000000000001562,10000000000000005640
1000070771,2023-8-1,Critical,152,Delivery Truck,45.7,100000000000001563,10000000000000005641
1000070772,2026-5-1,High,96,Regular Air,4.39,100000000000001564,10000000000000005642
1000070773,2022-7-1,High,80,Regular Air,0.7,100000000000001565,10000000000000005643
1000070774,2026-1-1,Low,8,Regular Air,10.75,100000000000001566,10000000000000005644
1000070775,2026-1-1,Medium,8,Delivery Truck,70.2,100000000000001567,10000000000000005645
1000070776,2023-7-1,Not Specified,56,Delivery Truck,68.02,100000000000001568,10000000000000005646
1000070777,2021-2-1,Not Specified,80,Regular Air,13.99,100000000000001569,10000000000000005647
1000070778,2022-9-1,High,56,Express Air,2.5,100000000000001570,10000000000000005648
1000070779,2026-3-1,Low,152,Regular Air,5.34,100000000000001571,10000000000000005649
1000070780,2024-2-1,Low,88,Regular Air,48.2,100000000000001572,10000000000000005650
1000070781,2025-12-1,Low,88,Regular Air,19.99,100000000000001573,10000000000000005651
